vertex_id,title,x,y,path
GN,Guinea,119.55,258.9,"M -16.349999999999994 8 L -18.950000000000003 1.8000000000000114 L -26.349999999999994 -2 L -27.64999999999999 -5.899999999999977 L -31.14999999999999 -8.199999999999989 L -28.450000000000003 -12.899999999999977 L -24.950000000000003 -14.299999999999983 L -20.349999999999994 -14.799999999999983 L -20.349999999999994 -17.299999999999983 L -22.450000000000003 -18.49999999999997 L -20.25 -19.599999999999966 L -20.450000000000003 -23.099999999999966 L -14.950000000000003 -22.899999999999977 L -14.950000000000003 -21.799999999999983 L -8.849999999999994 -20.099999999999966 L -6.450000000000003 -20.99999999999997 L -0.6499999999999915 -21.099999999999966 L -1.6499999999999915 -19.299999999999983 L 1.0499999999999972 -17.799999999999983 L 3.450000000000003 -19.399999999999977 L 5.150000000000006 -16.799999999999983 L 8.850000000000009 -19.69999999999999 L 13.549999999999997 -18.099999999999966 L 16.950000000000003 -20.899999999999977 L 19.64999999999999 -21.299999999999983 L 21.35000000000001 -17.19999999999999 L 20.950000000000003 -14.999999999999972 L 25.049999999999997 -12.599999999999966 L 23.049999999999997 -10.599999999999966 L 25.64999999999999 -9.499999999999972 L 25.85000000000001 -5.499999999999972 L 28.450000000000003 -2.2999999999999545 L 26.950000000000003 -0.39999999999997726 L 27.85000000000001 4.2000000000000455 L 29.64999999999999 4 L 28.85000000000001 9.400000000000034 L 31.14999999999999 10.900000000000034 L 26.450000000000003 12.200000000000045 L 28.450000000000003 15.100000000000023 L 26.750000000000014 19.900000000000034 L 24.64999999999999 19.900000000000034 L 22.85000000000001 18.700000000000045 L 21.450000000000003 22.30000000000001 L 19.250000000000014 23.100000000000023 L 16.35000000000001 21 L 17.250000000000014 19.400000000000034 L 15.950000000000003 13.300000000000011 L 13.350000000000009 12 L 9.250000000000014 12.200000000000045 L 5.549999999999997 13.700000000000045 L 7.549999999999997 10.700000000000045 L 5.8500000000000085 5.300000000000011 L 0.75 -0.5 L -4.6499999999999915 -0.39999999999997726 L -9.75 0.9000000000000341 L -11.25 4.600000000000023 L -14.049999999999997 7.400000000000034 Z"
ZW,Zimbabwe,461.6,501.7,"M -32.30000000000001 -10.899999999999977 L -28.80000000000001 -10.800000000000011 L -26.30000000000001 -9.199999999999989 L -24.400000000000034 -10.099999999999966 L -20.200000000000045 -8.599999999999966 L -17.600000000000023 -9.5 L -12 -16.099999999999966 L -9 -17.099999999999966 L -8.400000000000034 -19.19999999999999 L -3.400000000000034 -19.5 L -1 -21.19999999999999 L -3 -21.899999999999977 L -2.2000000000000455 -26.099999999999966 L 2.3999999999999773 -28.899999999999977 L 6 -29.80000000000001 L 10.599999999999966 -29.599999999999966 L 10.699999999999989 -26.399999999999977 L 17.899999999999977 -26.19999999999999 L 23.299999999999955 -22.69999999999999 L 26.5 -22.5 L 32.099999999999966 -20.5 L 30.899999999999977 -18.30000000000001 L 32.5 -14.599999999999966 L 31.799999999999955 -10.099999999999966 L 32.599999999999966 -6.099999999999966 L 31.299999999999955 -2.099999999999966 L 29.69999999999999 -1.6999999999999886 L 31.099999999999966 0.8000000000000114 L 30.299999999999955 3.8000000000000114 L 32.5 6.600000000000023 L 32.299999999999955 8.800000000000011 L 29.299999999999955 13.400000000000034 L 28.19999999999999 13.500000000000057 L 27.299999999999955 19.900000000000034 L 17.899999999999977 29.80000000000001 L 14.199999999999989 28.69999999999999 L 9.699999999999989 29.19999999999999 L 5.199999999999989 27.400000000000034 L 1.7999999999999545 27.900000000000034 L -0.5 26.599999999999966 L -0.8000000000000114 24.400000000000034 L -9.200000000000045 22.400000000000034 L -12.200000000000045 18.099999999999966 L -12 12.900000000000034 L -15.5 12.800000000000011 L -16 9.400000000000034 L -20 7.800000000000011 L -25 4 L -26.600000000000023 -1.099999999999966 L -32.60000000000002 -9.699999999999989 Z"
ZA,South Africa,424.54999999999995,588.85,"M 61.75000000000006 -16.850000000000023 L 63.75000000000006 -16.649999999999977 L 68.15000000000003 -16.850000000000023 L 65.25000000000006 -4.25 L 63.85000000000002 -0.8500000000000227 L 58.650000000000034 2.949999999999932 L 53.950000000000045 8.649999999999977 L 47.35000000000002 20.850000000000023 L 44.150000000000034 25.149999999999977 L 38.950000000000045 29.449999999999932 L 34.650000000000034 34.85000000000002 L 26.550000000000068 42.14999999999998 L 20.350000000000023 46.44999999999993 L 15.150000000000034 49.25 L 10.450000000000045 48.75 L 8.250000000000057 49.64999999999998 L 8.450000000000045 51.85000000000002 L 2.150000000000034 51.44999999999993 L 1.4500000000000455 53.549999999999955 L -8.749999999999943 51.44999999999993 L -10.549999999999955 52.75 L -17.549999999999955 51.64999999999998 L -24.749999999999943 55.549999999999955 L -31.249999999999943 55.25 L -34.44999999999993 56.25 L -39.14999999999998 59.75 L -41.74999999999994 59.44999999999993 L -44.74999999999994 55.75 L -48.64999999999998 55.35000000000002 L -48.24999999999994 53.25 L -52.74999999999994 53.25 L -51.349999999999966 50.35000000000002 L -56.74999999999994 40.049999999999955 L -53.14999999999998 38.35000000000002 L -52.549999999999955 34.549999999999955 L -54.049999999999955 28.75 L -56.349999999999966 25.75 L -61.44999999999993 16.149999999999977 L -65.44999999999993 4.0499999999999545 L -68.14999999999998 -0.6499999999999773 L -65.44999999999993 -2.6499999999999773 L -64.74999999999994 -5.25 L -60.94999999999993 -3.9500000000000455 L -60.44999999999993 0.5499999999999545 L -54.14999999999998 2.3500000000000227 L -49.349999999999966 1.75 L -46.549999999999955 2.949999999999932 L -42.549999999999955 -1.1499999999999773 L -39.049999999999955 -2.4500000000000455 L -39.14999999999998 -36.14999999999998 L -35.94999999999993 -33.55000000000007 L -33.94999999999993 -29.950000000000045 L -31.949999999999932 -23.450000000000045 L -33.849999999999966 -20.75 L -33.24999999999994 -16.450000000000045 L -24.949999999999932 -16.850000000000023 L -16.349999999999966 -24.850000000000023 L -15.349999999999966 -29.450000000000045 L -13.949999999999932 -31.050000000000068 L -10.249999999999943 -31.350000000000023 L -6.349999999999966 -28.149999999999977 L 0.9500000000000455 -26.350000000000023 L 7.4500000000000455 -28.25 L 9.850000000000023 -36.14999999999998 L 14.250000000000057 -37.25 L 17.950000000000045 -40.75 L 19.250000000000057 -46.14999999999998 L 25.550000000000068 -50.05000000000007 L 30.350000000000023 -55.75 L 35.150000000000034 -56.950000000000045 L 36.35000000000002 -58.950000000000045 L 38.85000000000002 -59.25 L 42.25000000000006 -59.75 L 46.75000000000006 -57.950000000000045 L 51.25000000000006 -58.450000000000045 L 54.950000000000045 -57.35000000000002 L 57.05000000000007 -50.55000000000007 L 56.85000000000002 -48.14999999999998 L 59.650000000000034 -43.35000000000002 L 60.75000000000006 -39.05000000000007 L 60.35000000000002 -25.050000000000068 L 56.05000000000007 -27.050000000000068 L 53.450000000000045 -25.450000000000045 L 50.650000000000034 -20.350000000000023 L 50.85000000000002 -17.25 L 53.75000000000006 -13.550000000000068 L 60.450000000000045 -12.450000000000045 L 60.650000000000034 -17.149999999999977 Z  M 29.250000000000057 15.25 L 37.05000000000007 11.949999999999932 L 37.150000000000034 9.549999999999955 L 39.450000000000045 6.5499999999999545 L 32.75000000000006 -0.75 L 30.650000000000034 -0.25 L 25.350000000000023 2.3500000000000227 L 22.650000000000034 6.949999999999932 L 19.350000000000023 9.149999999999977 L 21.750000000000057 13.949999999999932 L 25.350000000000023 18.449999999999932 L 28.150000000000034 19.049999999999955 Z"
MZ,Mozambique,515.15,500.3,"M -22.44999999999999 71.69999999999999 L -26.849999999999966 71.90000000000003 L -28.849999999999966 71.69999999999999 L -29.44999999999999 66.49999999999994 L -30.25 63.49999999999994 L -29.849999999999966 49.49999999999994 L -30.94999999999999 45.19999999999999 L -33.75 40.400000000000034 L -33.549999999999955 37.99999999999994 L -35.64999999999998 31.19999999999999 L -26.25 21.30000000000001 L -25.349999999999966 14.900000000000034 L -24.25 14.800000000000011 L -21.25 10.199999999999989 L -21.049999999999955 8 L -23.25 5.199999999999989 L -22.44999999999999 2.1999999999999886 L -23.849999999999966 -0.30000000000001137 L -22.25 -0.6999999999999886 L -20.94999999999999 -4.699999999999989 L -21.75 -8.699999999999989 L -21.049999999999955 -13.199999999999989 L -22.649999999999977 -16.900000000000034 L -21.44999999999999 -19.100000000000023 L -27.049999999999955 -21.100000000000023 L -30.25 -21.30000000000001 L -35.64999999999998 -24.80000000000001 L -42.849999999999966 -25 L -42.94999999999999 -28.19999999999999 L -44.44999999999999 -33.80000000000001 L -19.349999999999966 -42.10000000000002 L -15.75 -37 L -15.049999999999955 -38 L -9.849999999999966 -38.80000000000001 L -8.549999999999955 -37.19999999999999 L -8.049999999999955 -31.19999999999999 L -10.849999999999966 -25.900000000000034 L -9.549999999999955 -23.30000000000001 L -4.449999999999989 -17.900000000000034 L -3.849999999999966 -15.199999999999989 L -2.0499999999999545 -15.100000000000023 L -2.1499999999999773 -18.80000000000001 L -3.349999999999966 -20.30000000000001 L -1.3500000000000227 -23.69999999999999 L 2.25 -24.80000000000001 L 2.1499999999999773 -31.80000000000001 L 2.75 -36.400000000000034 L -3.6499999999999773 -44.69999999999999 L -5.5499999999999545 -46.30000000000001 L -6.349999999999966 -51.19999999999999 L -5.75 -53.10000000000002 L -6.849999999999966 -57.60000000000002 L -5.349999999999966 -58.80000000000001 L -4.5499999999999545 -62.80000000000001 L 0.5500000000000682 -62.5 L 2.6499999999999773 -64.10000000000002 L 5.75 -61.69999999999999 L 8.850000000000023 -61.400000000000034 L 10.950000000000045 -62.69999999999999 L 16.050000000000068 -61.400000000000034 L 19.050000000000068 -62.80000000000001 L 19.850000000000023 -64.90000000000003 L 23.050000000000068 -65.19999999999999 L 25.050000000000068 -64 L 28.350000000000023 -66.10000000000002 L 31.649999999999977 -66.19999999999999 L 37.75 -69 L 41.35000000000002 -71.90000000000003 L 42.85000000000002 -68.80000000000001 L 41.25 -62 L 42.450000000000045 -50.80000000000001 L 42.05000000000007 -45 L 44.450000000000045 -37.80000000000001 L 44.450000000000045 -34.900000000000034 L 42.55000000000007 -31.900000000000034 L 42.35000000000002 -29.100000000000023 L 38.75 -25.400000000000034 L 36.55000000000007 -21.100000000000023 L 30.050000000000068 -17.19999999999999 L 19.850000000000023 -13 L 12.950000000000045 -8.600000000000023 L 7.850000000000023 -2.5 L 0.9500000000000455 2.3999999999999773 L -3.5499999999999545 7.399999999999977 L -6.75 9 L -7.449999999999989 13.800000000000011 L -4.649999999999977 16.499999999999943 L -4.449999999999989 19.599999999999966 L -2.449999999999932 24.599999999999966 L -2.1499999999999773 31.499999999999943 L -0.75 28.599999999999966 L -0.35000000000002274 35.900000000000034 L -1.4499999999999318 44.30000000000001 L -0.6499999999999773 46.80000000000001 L -3.9499999999999886 51.19999999999999 L -7.75 53.099999999999966 L -15.349999999999966 55.80000000000001 L -22.549999999999955 59.69999999999999 L -25.549999999999955 63.49999999999994 L -22.849999999999966 66.59999999999997 L -21.649999999999977 63.69999999999999 Z"
SZ,Swaziland,480.75,569.0999999999999,"M 4.149999999999977 -5.2999999999999545 L 4.949999999999989 -2.2999999999999545 L 5.550000000000011 2.900000000000091 L 4.449999999999989 2.6000000000001364 L 4.25 7.300000000000068 L -2.4499999999999886 6.2000000000000455 L -5.350000000000023 2.5000000000001137 L -5.550000000000011 -0.599999999999909 L -2.75 -5.699999999999932 L -0.14999999999997726 -7.2999999999999545 Z"
ML,Mali,181,190.5,"M -8 -66.1 L -8 -66.1 L -8 -66.1 L -8 -66.1 L -8 -66.1 L -8 -66.1 L -8 -66.1 L 43.19999999999999 -30.900000000000006 L 43.5 -27.599999999999994 L 47.5 -25.69999999999999 L 49.69999999999999 -23.099999999999994 L 52.099999999999994 -23.599999999999994 L 54 -21.599999999999994 L 61 -19.30000000000001 L 61.30000000000001 -15.5 L 60 -13.599999999999994 L 61.80000000000001 -12 L 69.6 -13.599999999999994 L 69.9 5.5 L 69.5 10.599999999999994 L 66.9 16.80000000000001 L 63.80000000000001 20 L 45.400000000000006 20.80000000000001 L 42.400000000000006 23.400000000000006 L 36 24.19999999999999 L 32.099999999999994 22.80000000000001 L 27.69999999999999 22.900000000000006 L 25.30000000000001 25.099999999999994 L 19.80000000000001 28 L 17.5 28.099999999999994 L 17 30.599999999999994 L 13.300000000000011 29.900000000000006 L 10.099999999999994 32 L 9.699999999999989 35.400000000000006 L 6.599999999999994 34.900000000000006 L 6.800000000000011 38.599999999999994 L 5 39.69999999999999 L 0.5999999999999943 37.099999999999994 L -2.5999999999999943 40.19999999999999 L -1.3000000000000114 42.80000000000001 L -3.5999999999999943 43.69999999999999 L -2.8000000000000114 45.30000000000001 L -4.199999999999989 48.599999999999994 L -10.300000000000011 51.400000000000006 L -9.699999999999989 54.900000000000006 L -12.099999999999994 58.099999999999994 L -12.199999999999989 63.5 L -14.599999999999994 63.599999999999994 L -16.30000000000001 65.60000000000002 L -18.19999999999999 64.69999999999999 L -18.30000000000001 61.099999999999994 L -19.80000000000001 62.5 L -21.900000000000006 61.69999999999999 L -22.099999999999994 64.4 L -24.30000000000001 65.69999999999999 L -30.30000000000001 63.69999999999999 L -33 66.10000000000002 L -35.599999999999994 62.900000000000006 L -35.80000000000001 58.900000000000006 L -38.400000000000006 57.80000000000001 L -36.400000000000006 55.80000000000001 L -40.5 53.400000000000006 L -40.099999999999994 51.19999999999999 L -41.80000000000001 47.099999999999994 L -44.5 47.5 L -47.900000000000006 50.30000000000001 L -52.599999999999994 48.69999999999999 L -56.3 51.599999999999994 L -58 49 L -60.400000000000006 50.599999999999994 L -63.099999999999994 49.099999999999994 L -62.099999999999994 47.30000000000001 L -62.099999999999994 42.69999999999999 L -64.1 39.099999999999994 L -68.3 36.19999999999999 L -67.2 34.400000000000006 L -69.4 30.19999999999999 L -69.9 26.900000000000006 L -66.1 25.69999999999999 L -65.4 20.099999999999994 L -62.7 19.5 L -58.5 23.80000000000001 L -57 21 L -49.30000000000001 21.30000000000001 L -45.19999999999999 20.19999999999999 L -12.699999999999989 19.69999999999999 L -11.400000000000006 12.5 L -13.800000000000011 10.599999999999994 L -16.900000000000006 -15.699999999999989 L -23.099999999999994 -65.9 L -8 -66.1 L -8 -66.1 L -8 -66.1 L -8 -66.1 Z"
BW,Botswana,424.35,531.55,"M -38.950000000000045 21.15000000000009 L -39.05000000000001 -3.6499999999999773 L -30.650000000000034 -3.949999999999932 L -30.850000000000023 -36.14999999999998 L -26.650000000000034 -36.349999999999966 L -14.050000000000011 -38.849999999999966 L -11.350000000000023 -38.94999999999993 L -8.950000000000045 -34.849999999999966 L -4.050000000000011 -38.74999999999994 L -1.3500000000000227 -38.44999999999993 L 2.349999999999966 -40.849999999999966 L 4.949999999999989 -40.74999999999994 L 4.649999999999977 -39.549999999999955 L 10.649999999999977 -30.949999999999932 L 12.25 -25.849999999999966 L 17.25 -22.049999999999955 L 21.25 -20.449999999999932 L 21.75 -17.049999999999955 L 25.25 -16.949999999999932 L 25.049999999999955 -11.75 L 28.049999999999955 -7.449999999999932 L 36.44999999999999 -5.449999999999932 L 36.75 -3.25 L 39.049999999999955 -1.9499999999999318 L 36.549999999999955 -1.6499999999999773 L 35.349999999999966 0.35000000000002274 L 30.549999999999955 1.5500000000000682 L 25.75 7.25 L 19.44999999999999 11.150000000000091 L 18.149999999999977 16.550000000000068 L 14.449999999999989 20.050000000000068 L 10.049999999999955 21.15000000000009 L 7.649999999999977 29.050000000000068 L 1.1499999999999773 30.950000000000045 L -6.150000000000034 29.15000000000009 L -10.050000000000011 25.950000000000045 L -13.75 26.25 L -15.150000000000034 27.850000000000023 L -16.150000000000034 32.450000000000045 L -24.75 40.450000000000045 L -33.05000000000001 40.85000000000002 L -33.650000000000034 36.55000000000007 L -31.75 33.85000000000002 L -33.75 27.350000000000023 L -35.75 23.75 Z"
SD,Sudan,471.95000000000005,208.6,"M 56.34999999999991 -58 L 56.34999999999991 -54.900000000000006 L 58.25 -51.5 L 59.14999999999998 -45 L 58.75 -43.099999999999994 L 59.94999999999993 -32.400000000000006 L 61.84999999999991 -28.299999999999983 L 62.84999999999991 -28.599999999999994 L 66.25 -25.099999999999994 L 70.75 -22 L 67.34999999999991 -17.799999999999983 L 61.34999999999991 -16 L 60.44999999999993 -13.400000000000006 L 57.049999999999955 -13.799999999999983 L 55.94999999999993 -9 L 56.549999999999955 -6.599999999999994 L 52.049999999999955 3.3000000000000114 L 52.94999999999993 10.700000000000017 L 51.64999999999998 16.700000000000017 L 50.34999999999991 18.5 L 49.25 24.30000000000001 L 45.14999999999998 25.30000000000001 L 41.64999999999998 31.099999999999994 L 40.25 32.20000000000002 L 39.44999999999993 39.900000000000006 L 36.349999999999966 39.80000000000001 L 33.74999999999994 42.5 L 34.049999999999955 45.099999999999994 L 31.949999999999932 52.00000000000003 L 30.449999999999932 52.00000000000003 L 30.549999999999955 45.70000000000002 L 24.449999999999932 40.099999999999994 L 23.649999999999977 33.70000000000002 L 24.749999999999943 28.400000000000006 L 20.649999999999977 28.30000000000001 L 20.749999999999943 30.099999999999994 L 15.149999999999977 30.099999999999994 L 17.349999999999966 32.599999999999994 L 17.949999999999932 38.30000000000001 L 13.949999999999932 41.70000000000002 L 11.549999999999955 45.400000000000006 L 7.949999999999932 49.00000000000003 L 3.849999999999966 49.50000000000003 L -2.3500000000000227 44.900000000000006 L -5.750000000000057 46.70000000000002 L -6.850000000000023 49.29999999999998 L -10.850000000000023 50.599999999999994 L -12.350000000000023 53.00000000000003 L -19.050000000000068 52.900000000000006 L -20.350000000000023 50.599999999999994 L -27.250000000000057 50.50000000000003 L -31.650000000000034 51.29999999999998 L -37.150000000000034 45.5 L -37.650000000000034 43.599999999999994 L -44.150000000000034 44.70000000000002 L -46.55000000000007 48.900000000000006 L -48.55000000000007 56.70000000000002 L -51.85000000000002 58.29999999999998 L -57.650000000000034 57.50000000000003 L -57.75000000000006 54.29999999999998 L -56.35000000000002 53.29999999999998 L -56.450000000000045 48.00000000000003 L -59.25000000000006 43.400000000000006 L -62.950000000000045 39.30000000000001 L -62.450000000000045 35.20000000000002 L -65.65000000000003 32.80000000000001 L -65.05000000000007 29.400000000000006 L -68.45000000000005 23.700000000000017 L -70.75000000000006 24.599999999999994 L -70.75000000000006 20.900000000000006 L -67.95000000000005 18.5 L -69.65000000000003 14.800000000000011 L -65.75000000000006 11.700000000000017 L -67.15000000000003 8 L -64.65000000000003 6.800000000000011 L -62.05000000000007 2.0999999999999943 L -62.450000000000045 -0.9000000000000057 L -60.950000000000045 -2.0999999999999943 L -53.450000000000045 -2.1999999999999886 L -53.450000000000045 -35.69999999999999 L -53.450000000000045 -40.19999999999999 L -44.950000000000045 -40.19999999999999 L -44.950000000000045 -58.29999999999998 L 8.349999999999966 -58.19999999999999 Z"
MA,Morocco,136.95,87.69999999999999,"M -67.24999999999999 71.4 L -66.94999999999999 68.10000000000002 L -64.74999999999999 63.5 L -63.249999999999986 63.10000000000002 L -61.349999999999994 57.70000000000002 L -57.04999999999998 48.80000000000001 L -49.849999999999994 41 L -48.94999999999999 33.80000000000001 L -45.94999999999999 26.10000000000001 L -39.249999999999986 21.900000000000006 L -35.54999999999998 12.400000000000006 L -33.94999999999999 10.100000000000009 L -26.14999999999999 8.300000000000011 L -21.349999999999994 5.900000000000006 L -17.64999999999999 1.700000000000017 L -13.649999999999991 -0.5999999999999943 L -10.049999999999983 -4.8999999999999915 L -5.949999999999989 -11.899999999999991 L -5.649999999999977 -14.599999999999994 L -8.049999999999983 -17.299999999999983 L -7.849999999999994 -24.499999999999986 L -3.8499999999999943 -30.79999999999999 L -2.9499999999999886 -36.29999999999999 L 3.1500000000000057 -43.39999999999999 L 11.950000000000017 -47.499999999999986 L 17.650000000000006 -51.59999999999999 L 22.05000000000001 -60.29999999999999 L 25.25 -69.99999999999999 L 29.55000000000001 -71.39999999999999 L 30.850000000000023 -67.79999999999998 L 35.05000000000001 -64.29999999999998 L 38.45000000000002 -63.39999999999999 L 44.45000000000002 -64.89999999999999 L 46.650000000000006 -63.999999999999986 L 50.45000000000002 -65.19999999999999 L 51.25 -63.499999999999986 L 56.85000000000002 -62.999999999999986 L 60.85000000000002 -59.39999999999999 L 59.95000000000002 -57.89999999999999 L 61.75 -52.79999999999999 L 61.85000000000002 -43.999999999999986 L 64.05000000000001 -38.89999999999999 L 67.25 -36.69999999999999 L 65.65 -32.29999999999999 L 54.75 -32.69999999999999 L 51.150000000000006 -31.79999999999999 L 52.150000000000006 -29.29999999999999 L 45.05000000000001 -27.69999999999999 L 43.75 -24.39999999999999 L 46.05000000000001 -20.799999999999983 L 45.35000000000002 -18.39999999999999 L 39.150000000000006 -16.299999999999983 L 31.450000000000017 -10.099999999999994 L 29.25 -6.499999999999986 L 27.450000000000017 -7.299999999999983 L 15.550000000000011 -6.099999999999994 L 11.550000000000011 -4.8999999999999915 L 2.5500000000000114 2.3000000000000114 L 2.75 11.900000000000006 L 1.5500000000000114 12.000000000000014 L 1.8500000000000227 17.10000000000001 L -3.4499999999999886 17.500000000000014 L -6.149999999999977 19.700000000000017 L -10.549999999999983 19.80000000000001 L -16.249999999999986 18.500000000000014 L -20.249999999999986 19.80000000000001 L -19.749999999999986 22.10000000000001 L -22.94999999999999 27.200000000000017 L -25.549999999999983 27.900000000000006 L -28.749999999999986 39.30000000000001 L -34.04999999999998 43.400000000000006 L -36.14999999999999 47.30000000000001 L -40.04999999999998 49.10000000000002 L -42.14999999999999 52.70000000000002 L -43.64999999999999 62.80000000000001 L -47.04999999999998 67 L -48.749999999999986 70.70000000000002 L -56.44999999999999 70.5 Z"
EG,Egypt,476.4,104.44999999999999,"M 51.89999999999998 46.150000000000006 L 3.900000000000034 45.95000000000002 L -49.39999999999998 45.85000000000002 L -49.39999999999998 -21.749999999999986 L -51.89999999999998 -31.14999999999999 L -49.299999999999955 -37.54999999999998 L -50.5 -43.44999999999999 L -48 -46.14999999999999 L -45.799999999999955 -44.64999999999999 L -42.19999999999999 -45.749999999999986 L -29.19999999999999 -43.249999999999986 L -24.5 -40.749999999999986 L -20.19999999999999 -40.44999999999999 L -14.799999999999955 -37.849999999999994 L -10.799999999999955 -39.14999999999999 L -3.3999999999999773 -44.64999999999999 L -1.8999999999999773 -43.44999999999999 L 3.900000000000034 -45.34999999999999 L 6.5 -44.04999999999999 L 9.900000000000034 -44.749999999999986 L 8.600000000000023 -42.54999999999999 L 11.400000000000034 -40.349999999999994 L 13.400000000000034 -42.249999999999986 L 15.700000000000045 -40.14999999999999 L 20 -41.84999999999999 L 24.700000000000045 -40.64999999999999 L 29.400000000000034 -42.54999999999999 L 34.700000000000045 -27.049999999999983 L 33 -17.549999999999983 L 31.100000000000023 -13.149999999999991 L 31.200000000000045 -9.949999999999989 L 28.200000000000045 -8.249999999999986 L 21.100000000000023 -15.649999999999991 L 20.200000000000045 -20.14999999999999 L 16.700000000000045 -24.44999999999999 L 15.400000000000034 -29.249999999999986 L 13.400000000000034 -25.749999999999986 L 15.600000000000023 -23.249999999999986 L 15.900000000000034 -19.64999999999999 L 17.900000000000034 -15.749999999999986 L 23.400000000000034 -9.749999999999986 L 23.30000000000001 -6.749999999999986 L 27.5 0.8500000000000085 L 27.600000000000023 3.0500000000000114 L 32.10000000000002 11.450000000000017 L 37.89999999999998 23.950000000000017 L 42 27.75 L 40.30000000000007 27.850000000000023 L 40.10000000000002 32.35000000000002 L 41.80000000000007 37.55000000000001 L 46.10000000000002 40.150000000000006 Z"
LS,Lesotho,453.95,598,"M -0.14999999999997726 6.100000000000023 L -1.25 9.899999999999977 L -4.050000000000011 9.299999999999955 L -7.649999999999977 4.7999999999999545 L -10.050000000000011 0 L -6.75 -2.2000000000000455 L -4.050000000000011 -6.7999999999999545 L 1.25 -9.399999999999977 L 3.3500000000000227 -9.899999999999977 L 10.050000000000011 -2.6000000000000227 L 7.75 0.39999999999997726 L 7.650000000000034 2.7999999999999545 Z"
SS,South Sudan,469.54999999999995,273.9,"M 33.35000000000002 31 L 29.550000000000068 34.700000000000045 L 25.250000000000057 33.80000000000001 L 19.750000000000057 35 L 18.150000000000034 36.80000000000001 L 14.750000000000057 34.30000000000001 L 12.450000000000045 35.60000000000002 L 9.350000000000023 34.5 L 6.850000000000023 37 L 4.350000000000023 36 L 4.150000000000034 33.80000000000001 L 1.5500000000000682 33.10000000000002 L -4.849999999999966 27.200000000000045 L -7.149999999999977 29.700000000000045 L -10.749999999999943 28 L -13.649999999999977 30.30000000000001 L -19.049999999999955 27.600000000000023 L -21.849999999999966 23.600000000000023 L -24.449999999999932 17.80000000000001 L -29.949999999999932 14.900000000000034 L -31.549999999999955 12.5 L -30.749999999999943 10.300000000000011 L -33.74999999999994 7.400000000000034 L -39.349999999999966 4.5 L -40.049999999999955 1.8000000000000114 L -43.849999999999966 -2.5 L -49.74999999999994 -4 L -49.44999999999993 -7 L -46.14999999999998 -8.599999999999966 L -44.14999999999998 -16.399999999999977 L -41.74999999999994 -20.599999999999966 L -35.24999999999994 -21.69999999999999 L -34.74999999999994 -19.799999999999983 L -29.249999999999943 -14 L -24.849999999999966 -14.799999999999955 L -17.949999999999932 -14.699999999999989 L -16.649999999999977 -12.399999999999977 L -9.949999999999932 -12.299999999999955 L -8.449999999999932 -14.699999999999989 L -4.449999999999932 -16 L -3.349999999999966 -18.599999999999966 L 0.05000000000006821 -20.399999999999977 L 6.250000000000057 -15.799999999999955 L 10.350000000000023 -16.299999999999955 L 13.950000000000045 -19.899999999999977 L 16.350000000000023 -23.599999999999966 L 20.350000000000023 -26.99999999999997 L 19.750000000000057 -32.69999999999999 L 17.550000000000068 -35.19999999999999 L 23.150000000000034 -35.19999999999999 L 23.050000000000068 -36.99999999999997 L 27.150000000000034 -36.89999999999998 L 26.050000000000068 -31.599999999999966 L 26.850000000000023 -25.19999999999999 L 32.950000000000045 -19.599999999999966 L 32.85000000000002 -13.299999999999955 L 34.35000000000002 -13.299999999999955 L 34.650000000000034 -6.2999999999999545 L 33.450000000000045 -4.699999999999989 L 26.650000000000034 -4.399999999999977 L 25.650000000000034 0.7000000000000455 L 31.250000000000057 1.900000000000034 L 36.150000000000034 7.800000000000011 L 39.85000000000002 10.600000000000023 L 41.85000000000002 17.30000000000001 L 44.75 21.5 L 48.85000000000002 21.900000000000034 L 48.65000000000009 26.400000000000034 L 49.75 27.700000000000045 L 47.15000000000009 27.700000000000045 L 45.450000000000045 24.200000000000045 L 36.75000000000006 27.600000000000023 Z"
